paper1,paper2,is_citation,gcd_level
http://arxiv.org/abs/cond-mat/9604065v2,http://arxiv.org/abs/0901.0254v1,0,0
http://arxiv.org/abs/math/0010158v1,http://arxiv.org/abs/0712.1486v1,0,0
http://arxiv.org/abs/0711.1193v6,http://arxiv.org/abs/cond-mat/9701139v1,0,0
http://arxiv.org/abs/0709.3560v7,http://arxiv.org/abs/quant-ph/9501015v1,0,0
http://arxiv.org/abs/0907.5124v1,http://arxiv.org/abs/physics/0412152v1,0,0
http://arxiv.org/abs/physics/9712005v1,http://arxiv.org/abs/0904.2280v3,0,3
http://arxiv.org/abs/physics/9910036v1,http://arxiv.org/abs/math/9902161v1,0,0
http://arxiv.org/abs/nlin/0003033v1,http://arxiv.org/abs/hep-ph/9203204v1,0,0
http://arxiv.org/abs/0901.0102v1,http://arxiv.org/abs/0903.1179v2,0,1
http://arxiv.org/abs/1809.02465v1,http://arxiv.org/abs/1506.03597v1,0,3
http://arxiv.org/abs/0901.0905v1,http://arxiv.org/abs/physics/9705032v1,0,0
http://arxiv.org/abs/q-bio/0510053v1,http://arxiv.org/abs/math/9201228v1,0,0
http://arxiv.org/abs/physics/0001043v2,http://arxiv.org/abs/cond-mat/9611234v1,0,0
http://arxiv.org/abs/physics/0206079v1,http://arxiv.org/abs/0905.1518v2,0,0
http://arxiv.org/abs/physics/9704006v1,http://arxiv.org/abs/0704.0331v1,0,0
http://arxiv.org/abs/physics/0212073v1,http://arxiv.org/abs/cs/0201027v1,0,0
http://arxiv.org/abs/physics/0212073v1,http://arxiv.org/abs/physics/9905018v1,0,1
http://arxiv.org/abs/cs/9301115v1,http://arxiv.org/abs/math/9906118v2,0,0
http://arxiv.org/abs/0901.0547v1,http://arxiv.org/abs/physics/0110093v1,0,0
http://arxiv.org/abs/q-bio/0504007v1,http://arxiv.org/abs/math/9501231v1,0,0
http://arxiv.org/abs/math/9801103v1,http://arxiv.org/abs/physics/0307099v1,0,0
http://arxiv.org/abs/cs/9809124v1,http://arxiv.org/abs/nlin/0006028v1,0,0
http://arxiv.org/abs/nlin/0007005v1,http://arxiv.org/abs/nucl-ex/9610002v1,0,0
http://arxiv.org/abs/cs/0605145v1,http://arxiv.org/abs/nlin/0301030v2,0,0
http://arxiv.org/abs/0901.3875v1,http://arxiv.org/abs/0904.2280v3,0,0
http://arxiv.org/abs/physics/0310020v1,http://arxiv.org/abs/1012.2848v1,0,0
http://arxiv.org/abs/nlin/0106006v2,http://arxiv.org/abs/physics/9911033v1,0,0
http://arxiv.org/abs/1509.01482v1,http://arxiv.org/abs/cs/0307029v1,0,0
http://arxiv.org/abs/math/9406222v1,http://arxiv.org/abs/q-bio/0606043v1,0,0
http://arxiv.org/abs/cs/0312034v1,http://arxiv.org/abs/cs/0109064v1,0,1
http://arxiv.org/abs/math/9409222v1,http://arxiv.org/abs/math/9911089v1,0,1
http://arxiv.org/abs/0901.0721v1,http://arxiv.org/abs/cs/0109067v1,0,0
http://arxiv.org/abs/physics/9912009v1,http://arxiv.org/abs/math/9201234v1,0,0
http://arxiv.org/abs/math/0001145v1,http://arxiv.org/abs/math/9504207v1,0,3
http://arxiv.org/abs/1003.3201v1,http://arxiv.org/abs/physics/9808033v2,0,0
http://arxiv.org/abs/0709.3545v1,http://arxiv.org/abs/cs/0108002v1,0,0
http://arxiv.org/abs/math/0111109v1,http://arxiv.org/abs/math/9204205v1,0,3
http://arxiv.org/abs/nucl-ex/9607010v1,http://arxiv.org/abs/0901.0189v1,0,0
http://arxiv.org/abs/math/0008097v1,http://arxiv.org/abs/1803.09020v6,0,0
http://arxiv.org/abs/0904.4397v1,http://arxiv.org/abs/nlin/0405061v2,0,0
http://arxiv.org/abs/hep-ex/9406001v1,http://arxiv.org/abs/q-bio/0501024v1,0,0
http://arxiv.org/abs/cond-mat/0306718v2,http://arxiv.org/abs/1003.3796v2,0,0
http://arxiv.org/abs/cond-mat/9701110v2,http://arxiv.org/abs/hep-ex/9406003v2,0,0
http://arxiv.org/abs/math/9904162v1,http://arxiv.org/abs/hep-lat/9204011v1,0,0
http://arxiv.org/abs/0901.0250v1,http://arxiv.org/abs/math/9906205v1,0,0
http://arxiv.org/abs/0709.0258v2,http://arxiv.org/abs/q-bio/0510021v1,0,0
http://arxiv.org/abs/cs/0109065v1,http://arxiv.org/abs/math/9801128v1,0,0
http://arxiv.org/abs/0709.4166v2,http://arxiv.org/abs/1404.5916v1,0,0
http://arxiv.org/abs/0708.1079v1,http://arxiv.org/abs/0901.4897v2,0,0
http://arxiv.org/abs/cs/0510039v1,http://arxiv.org/abs/math/9708203v1,0,0
http://arxiv.org/abs/0709.0406v1,http://arxiv.org/abs/cond-mat/9510156v2,0,0
http://arxiv.org/abs/cs/0111047v1,http://arxiv.org/abs/1505.02546v1,0,0
http://arxiv.org/abs/quant-ph/9502006v1,http://arxiv.org/abs/math/9806092v1,0,0
http://arxiv.org/abs/cs/0307015v2,http://arxiv.org/abs/gr-qc/9209006v1,0,3
http://arxiv.org/abs/cs/9507101v1,http://arxiv.org/abs/math/9809179v1,0,0
http://arxiv.org/abs/1009.2721v1,http://arxiv.org/abs/math/9905125v1,0,0
http://arxiv.org/abs/math/9911089v1,http://arxiv.org/abs/1803.08218v1,0,0
http://arxiv.org/abs/1201.0967v2,http://arxiv.org/abs/physics/0003096v6,0,0
http://arxiv.org/abs/math/9802130v1,http://arxiv.org/abs/q-bio/0605017v3,0,0
http://arxiv.org/abs/1308.1023v3,http://arxiv.org/abs/physics/9803005v1,0,0
http://arxiv.org/abs/physics/0009046v1,http://arxiv.org/abs/q-bio/0510021v1,0,0
http://arxiv.org/abs/cs/0109038v1,http://arxiv.org/abs/cs/0502056v2,0,1
http://arxiv.org/abs/0901.0565v1,http://arxiv.org/abs/q-bio/0411028v1,0,0
http://arxiv.org/abs/1410.5466v4,http://arxiv.org/abs/0710.3443v1,0,0
http://arxiv.org/abs/math/9202204v1,http://arxiv.org/abs/physics/9712041v2,0,0
http://arxiv.org/abs/q-bio/0406017v1,http://arxiv.org/abs/q-bio/0404006v1,0,1
http://arxiv.org/abs/math/0101122v1,http://arxiv.org/abs/math/9411209v1,0,2
http://arxiv.org/abs/q-bio/0611085v1,http://arxiv.org/abs/nlin/0610009v1,0,0
http://arxiv.org/abs/physics/0503017v1,http://arxiv.org/abs/math/9809131v1,0,0
http://arxiv.org/abs/cond-mat/9610074v1,http://arxiv.org/abs/0911.0412v2,0,0
http://arxiv.org/abs/1005.0496v5,http://arxiv.org/abs/physics/9707003v1,0,3
http://arxiv.org/abs/0710.5268v1,http://arxiv.org/abs/physics/0003029v1,0,3
http://arxiv.org/abs/hep-lat/9201003v1,http://arxiv.org/abs/0708.3797v1,0,0
http://arxiv.org/abs/q-bio/0407011v3,http://arxiv.org/abs/math/0003177v1,0,0
http://arxiv.org/abs/q-bio/0504008v1,http://arxiv.org/abs/cs/9902010v1,0,0
http://arxiv.org/abs/hep-ex/9406003v2,http://arxiv.org/abs/physics/9611026v1,0,0
http://arxiv.org/abs/1209.5175v1,http://arxiv.org/abs/math/9801138v1,0,0
http://arxiv.org/abs/math/0001097v1,http://arxiv.org/abs/math/9801037v2,0,1
http://arxiv.org/abs/physics/0104006v1,http://arxiv.org/abs/0907.5121v1,0,0
http://arxiv.org/abs/1008.0740v1,http://arxiv.org/abs/math/9301218v1,0,0
http://arxiv.org/abs/cs/9810017v1,http://arxiv.org/abs/math/9411223v1,0,0
http://arxiv.org/abs/math/9407211v1,http://arxiv.org/abs/cs/9406102v1,0,0
http://arxiv.org/abs/hep-th/9108028v1,http://arxiv.org/abs/q-bio/0404030v1,0,0
http://arxiv.org/abs/math/9809089v1,http://arxiv.org/abs/cond-mat/9611010v1,0,0
http://arxiv.org/abs/nlin/0001028v1,http://arxiv.org/abs/physics/0111020v1,0,0
http://arxiv.org/abs/math/9801102v1,http://arxiv.org/abs/math/9201261v1,0,1
http://arxiv.org/abs/math/9307209v1,http://arxiv.org/abs/cs/0007044v2,0,0
http://arxiv.org/abs/1007.3210v1,http://arxiv.org/abs/physics/0307098v1,0,3
http://arxiv.org/abs/physics/9702005v1,http://arxiv.org/abs/0804.2848v1,0,0
http://arxiv.org/abs/physics/9610003v1,http://arxiv.org/abs/cs/0405111v2,0,0
http://arxiv.org/abs/math/9205202v1,http://arxiv.org/abs/q-bio/0404005v1,0,0
http://arxiv.org/abs/math/0111117v1,http://arxiv.org/abs/cs/0307047v1,0,0
http://arxiv.org/abs/math/0109207v2,http://arxiv.org/abs/physics/9804015v1,0,0
http://arxiv.org/abs/cond-mat/9610119v1,http://arxiv.org/abs/nucl-ex/9602001v1,0,0
http://arxiv.org/abs/cs/0402046v1,http://arxiv.org/abs/1406.2021v1,0,1
http://arxiv.org/abs/cs/0111032v1,http://arxiv.org/abs/q-bio/0409007v1,0,0
http://arxiv.org/abs/cond-mat/9402078v1,http://arxiv.org/abs/math/9803159v1,0,0
http://arxiv.org/abs/cs/0503084v1,http://arxiv.org/abs/math/9908072v1,0,0
http://arxiv.org/abs/cs/0203018v1,http://arxiv.org/abs/math/9711224v1,0,0
http://arxiv.org/abs/math/0005216v1,http://arxiv.org/abs/1002.1010v2,0,0
http://arxiv.org/abs/cs/0410002v1,http://arxiv.org/abs/physics/0011017v1,0,0
http://arxiv.org/abs/physics/9803032v1,http://arxiv.org/abs/math/0309355v1,0,0
http://arxiv.org/abs/cs/0407029v1,http://arxiv.org/abs/nlin/0002047v1,0,0
http://arxiv.org/abs/0801.0654v2,http://arxiv.org/abs/0807.0499v1,0,1
http://arxiv.org/abs/physics/0309042v1,http://arxiv.org/abs/math/0010098v1,0,0
http://arxiv.org/abs/nucl-ex/9510004v3,http://arxiv.org/abs/nlin/0001027v2,0,0
http://arxiv.org/abs/cs/0410041v1,http://arxiv.org/abs/1503.05283v2,0,0
http://arxiv.org/abs/0903.0649v1,http://arxiv.org/abs/physics/9909010v4,0,0
http://arxiv.org/abs/1209.4019v4,http://arxiv.org/abs/math/9410215v1,0,0
http://arxiv.org/abs/math/0110131v2,http://arxiv.org/abs/0901.0360v1,0,0
http://arxiv.org/abs/0804.3605v5,http://arxiv.org/abs/q-bio/0501012v1,0,1
http://arxiv.org/abs/physics/0412176v3,http://arxiv.org/abs/physics/9704003v3,0,1
http://arxiv.org/abs/physics/0307141v1,http://arxiv.org/abs/cs/0306104v1,0,0
http://arxiv.org/abs/math/9803025v4,http://arxiv.org/abs/math/9408212v1,0,3
http://arxiv.org/abs/1411.7653v2,http://arxiv.org/abs/cs/0010036v1,0,0
http://arxiv.org/abs/q-bio/0409010v1,http://arxiv.org/abs/math/9404230v1,0,0
http://arxiv.org/abs/math/9604223v1,http://arxiv.org/abs/physics/0305108v1,0,0
http://arxiv.org/abs/0709.0111v2,http://arxiv.org/abs/math/9802086v1,0,0
http://arxiv.org/abs/math/9510210v1,http://arxiv.org/abs/cond-mat/9611029v1,0,3
http://arxiv.org/abs/0901.0629v1,http://arxiv.org/abs/math/9811184v1,0,0
http://arxiv.org/abs/math/0212395v1,http://arxiv.org/abs/math/9701220v1,0,0
http://arxiv.org/abs/cs/9907021v1,http://arxiv.org/abs/1207.0847v1,0,3
http://arxiv.org/abs/cs/0302018v1,http://arxiv.org/abs/physics/9610009v1,0,0
http://arxiv.org/abs/math/9906001v4,http://arxiv.org/abs/1306.0369v1,0,0
http://arxiv.org/abs/0908.3784v1,http://arxiv.org/abs/cond-mat/9611083v1,0,0
http://arxiv.org/abs/math/9811094v2,http://arxiv.org/abs/0903.0649v1,0,0
http://arxiv.org/abs/q-bio/0406021v1,http://arxiv.org/abs/0904.0412v2,0,0
http://arxiv.org/abs/nucl-ex/9610009v1,http://arxiv.org/abs/math/9710222v1,0,0
http://arxiv.org/abs/hep-lat/9204002v1,http://arxiv.org/abs/physics/9610019v1,0,0
http://arxiv.org/abs/cond-mat/9611033v1,http://arxiv.org/abs/physics/0006009v1,0,0
http://arxiv.org/abs/0912.4618v1,http://arxiv.org/abs/cs/0402056v1,0,0
http://arxiv.org/abs/math/0304208v1,http://arxiv.org/abs/0904.4334v2,0,0
http://arxiv.org/abs/physics/9702021v2,http://arxiv.org/abs/physics/0110048v1,0,1
http://arxiv.org/abs/math/9905111v1,http://arxiv.org/abs/0901.1549v1,0,0
http://arxiv.org/abs/math/9803006v4,http://arxiv.org/abs/q-bio/0702021v2,0,0
http://arxiv.org/abs/cs/0011014v1,http://arxiv.org/abs/physics/0511114v1,0,0
http://arxiv.org/abs/1209.4629v1,http://arxiv.org/abs/0712.1943v1,0,0
http://arxiv.org/abs/physics/9708012v1,http://arxiv.org/abs/math/9503201v1,0,0
http://arxiv.org/abs/1406.7606v1,http://arxiv.org/abs/math-ph/9805003v1,0,0
http://arxiv.org/abs/math/0209093v2,http://arxiv.org/abs/math/9802041v1,0,3
http://arxiv.org/abs/0901.1714v1,http://arxiv.org/abs/nucl-th/9212002v1,0,0
http://arxiv.org/abs/cs/0302018v1,http://arxiv.org/abs/hep-ex/9412004v1,0,0
http://arxiv.org/abs/physics/0003012v1,http://arxiv.org/abs/nlin/0005049v1,0,0
http://arxiv.org/abs/math/9801085v1,http://arxiv.org/abs/math/9809024v1,0,1
http://arxiv.org/abs/hep-lat/9204012v1,http://arxiv.org/abs/math/9501201v1,0,0
http://arxiv.org/abs/1510.05698v1,http://arxiv.org/abs/math/9808117v1,0,0
http://arxiv.org/abs/physics/9902071v1,http://arxiv.org/abs/math/9802021v1,0,0
http://arxiv.org/abs/0708.3797v1,http://arxiv.org/abs/math/9407213v1,0,0
http://arxiv.org/abs/physics/9901021v2,http://arxiv.org/abs/1106.5081v1,0,0
http://arxiv.org/abs/0901.4036v1,http://arxiv.org/abs/math/0005213v1,0,0
http://arxiv.org/abs/math/0104243v3,http://arxiv.org/abs/1803.09452v2,0,0
http://arxiv.org/abs/hep-ex/9412006v1,http://arxiv.org/abs/cond-mat/9611030v1,0,0
http://arxiv.org/abs/1709.09755v1,http://arxiv.org/abs/1012.1069v2,0,0
http://arxiv.org/abs/hep-ex/9409004v1,http://arxiv.org/abs/0904.0995v2,0,0
http://arxiv.org/abs/math/9602220v1,http://arxiv.org/abs/physics/0411066v2,0,3
http://arxiv.org/abs/1003.5984v1,http://arxiv.org/abs/cs/9907036v1,0,0
http://arxiv.org/abs/physics/9901002v1,http://arxiv.org/abs/physics/0110093v1,0,2
http://arxiv.org/abs/0901.1529v1,http://arxiv.org/abs/nlin/0002024v1,0,3
http://arxiv.org/abs/1011.1160v1,http://arxiv.org/abs/nucl-th/9210002v1,0,0
http://arxiv.org/abs/gr-qc/9211012v1,http://arxiv.org/abs/physics/0608228v1,0,0
http://arxiv.org/abs/math/9707237v1,http://arxiv.org/abs/physics/0111020v1,0,0
http://arxiv.org/abs/nlin/0107035v2,http://arxiv.org/abs/cs/0102016v1,0,0
http://arxiv.org/abs/cs/0111052v1,http://arxiv.org/abs/nlin/0002036v1,0,0
http://arxiv.org/abs/math/9802068v1,http://arxiv.org/abs/math/9209204v1,0,1
http://arxiv.org/abs/1402.2230v1,http://arxiv.org/abs/physics/9701021v1,0,3
http://arxiv.org/abs/math/9904143v2,http://arxiv.org/abs/q-bio/0402025v1,0,0
http://arxiv.org/abs/cs/0109035v1,http://arxiv.org/abs/physics/0108035v1,0,0
http://arxiv.org/abs/q-bio/0404005v1,http://arxiv.org/abs/physics/9611005v1,0,0
http://arxiv.org/abs/nlin/9804201v1,http://arxiv.org/abs/physics/0407121v1,0,0
http://arxiv.org/abs/math/9912089v2,http://arxiv.org/abs/0711.1193v6,0,0
http://arxiv.org/abs/math/0101081v1,http://arxiv.org/abs/physics/0410056v3,0,0
http://arxiv.org/abs/physics/9812043v2,http://arxiv.org/abs/0909.0389v1,0,0
http://arxiv.org/abs/physics/9706041v2,http://arxiv.org/abs/physics/9811029v1,0,1
http://arxiv.org/abs/q-bio/0702056v1,http://arxiv.org/abs/math/0008130v1,0,0
http://arxiv.org/abs/0710.5670v2,http://arxiv.org/abs/math/9707236v1,0,0
http://arxiv.org/abs/0903.3383v1,http://arxiv.org/abs/physics/0501077v1,0,3
http://arxiv.org/abs/physics/9909033v1,http://arxiv.org/abs/0810.4553v1,0,0
http://arxiv.org/abs/1404.5271v1,http://arxiv.org/abs/cs/0106057v1,0,3
http://arxiv.org/abs/cs/0109067v1,http://arxiv.org/abs/physics/0311123v1,0,0
http://arxiv.org/abs/cs/0502056v2,http://arxiv.org/abs/math/0207040v1,0,0
http://arxiv.org/abs/math/0007101v1,http://arxiv.org/abs/cs/0402020v1,0,0
http://arxiv.org/abs/1203.5402v2,http://arxiv.org/abs/math/0304279v1,0,0
http://arxiv.org/abs/hep-th/9108025v2,http://arxiv.org/abs/1208.1487v3,0,0
http://arxiv.org/abs/nucl-ex/9607005v1,http://arxiv.org/abs/hep-ph/9203207v1,0,0
http://arxiv.org/abs/math/9204214v1,http://arxiv.org/abs/nlin/0307016v1,0,0
http://arxiv.org/abs/math/9504208v1,http://arxiv.org/abs/cond-mat/9611081v1,0,0
http://arxiv.org/abs/0905.1063v1,http://arxiv.org/abs/physics/0501077v1,0,3
http://arxiv.org/abs/q-bio/0407007v1,http://arxiv.org/abs/0901.0347v1,0,0
http://arxiv.org/abs/math/0208222v3,http://arxiv.org/abs/cs/9909013v1,0,0
http://arxiv.org/abs/physics/9811005v1,http://arxiv.org/abs/math/9805102v2,0,0
http://arxiv.org/abs/cond-mat/9611066v1,http://arxiv.org/abs/math/9801028v1,0,0
http://arxiv.org/abs/cs/9512104v1,http://arxiv.org/abs/0708.0978v1,0,0
http://arxiv.org/abs/0901.1327v1,http://arxiv.org/abs/0709.0406v1,0,0
http://arxiv.org/abs/math/9201291v1,http://arxiv.org/abs/math/9204228v1,0,1
http://arxiv.org/abs/physics/0304061v2,http://arxiv.org/abs/math-ph/9805018v1,0,0
http://arxiv.org/abs/1706.04777v1,http://arxiv.org/abs/math/9202208v1,0,0
http://arxiv.org/abs/cond-mat/9610211v1,http://arxiv.org/abs/0901.0920v2,0,0
http://arxiv.org/abs/math/9404236v1,http://arxiv.org/abs/physics/0507103v1,0,3
http://arxiv.org/abs/math/9808100v1,http://arxiv.org/abs/math/9905098v1,0,1
http://arxiv.org/abs/1306.5005v2,http://arxiv.org/abs/0905.2145v1,0,0
http://arxiv.org/abs/math/9307202v1,http://arxiv.org/abs/cs/0307047v1,0,0
http://arxiv.org/abs/cond-mat/9611041v1,http://arxiv.org/abs/physics/0503099v1,0,0
http://arxiv.org/abs/q-bio/0610026v1,http://arxiv.org/abs/0708.0336v1,0,0
http://arxiv.org/abs/math/0204108v1,http://arxiv.org/abs/cs/0310031v1,0,3
http://arxiv.org/abs/math/9210203v1,http://arxiv.org/abs/physics/9911003v1,0,0
http://arxiv.org/abs/1204.5718v1,http://arxiv.org/abs/1306.6583v1,0,3
http://arxiv.org/abs/q-bio/0608025v1,http://arxiv.org/abs/q-bio/0402038v2,0,1
http://arxiv.org/abs/nlin/0001063v1,http://arxiv.org/abs/hep-th/9108007v1,0,3
http://arxiv.org/abs/0901.0297v1,http://arxiv.org/abs/cs/0304023v1,0,0
http://arxiv.org/abs/hep-th/9108028v1,http://arxiv.org/abs/physics/9702014v1,0,0
http://arxiv.org/abs/physics/0501046v1,http://arxiv.org/abs/math/9904050v2,0,0
http://arxiv.org/abs/q-bio/0402011v2,http://arxiv.org/abs/math/9508210v1,0,0
http://arxiv.org/abs/cond-mat/9610125v1,http://arxiv.org/abs/math/9904116v1,0,0
http://arxiv.org/abs/physics/9804012v1,http://arxiv.org/abs/physics/0304019v1,0,1
http://arxiv.org/abs/0707.0481v3,http://arxiv.org/abs/1808.08249v2,0,0
http://arxiv.org/abs/0906.4092v1,http://arxiv.org/abs/math/9905180v2,0,0
http://arxiv.org/abs/math/9907185v2,http://arxiv.org/abs/math/0109034v2,0,1
http://arxiv.org/abs/math/9607213v1,http://arxiv.org/abs/0908.2579v2,0,0
http://arxiv.org/abs/cond-mat/9611013v1,http://arxiv.org/abs/physics/0002024v1,0,0
http://arxiv.org/abs/nlin/0005055v1,http://arxiv.org/abs/cs/0410003v2,0,0
http://arxiv.org/abs/math/9502211v1,http://arxiv.org/abs/0801.3552v3,0,0
http://arxiv.org/abs/physics/0602179v1,http://arxiv.org/abs/math/9402212v1,0,0
http://arxiv.org/abs/cond-mat/9611113v2,http://arxiv.org/abs/q-bio/0509027v1,0,0
http://arxiv.org/abs/1107.0202v1,http://arxiv.org/abs/physics/0011074v2,0,0
http://arxiv.org/abs/nucl-ex/9511002v1,http://arxiv.org/abs/math/9909107v1,0,0
http://arxiv.org/abs/hep-ph/9203226v2,http://arxiv.org/abs/physics/9708022v1,0,0
http://arxiv.org/abs/physics/9812040v1,http://arxiv.org/abs/0912.4609v1,0,0
http://arxiv.org/abs/q-bio/0402024v1,http://arxiv.org/abs/q-bio/0310013v1,0,1
http://arxiv.org/abs/math/9809195v1,http://arxiv.org/abs/1209.5175v1,0,0
http://arxiv.org/abs/math/9403204v1,http://arxiv.org/abs/0803.0888v6,0,0
http://arxiv.org/abs/physics/0503105v1,http://arxiv.org/abs/math/9901151v1,0,0
http://arxiv.org/abs/q-bio/0402016v1,http://arxiv.org/abs/cs/0102016v1,0,0
http://arxiv.org/abs/1306.5447v4,http://arxiv.org/abs/physics/9709028v1,0,0
http://arxiv.org/abs/0901.1878v1,http://arxiv.org/abs/physics/0307074v1,0,0
http://arxiv.org/abs/q-bio/0407012v1,http://arxiv.org/abs/0908.0949v2,0,0
http://arxiv.org/abs/physics/9701015v1,http://arxiv.org/abs/math/9901017v1,0,3
http://arxiv.org/abs/q-bio/0504025v2,http://arxiv.org/abs/nlin/0001065v2,0,0
http://arxiv.org/abs/cond-mat/9612026v1,http://arxiv.org/abs/math/9610228v1,0,0
http://arxiv.org/abs/nlin/0303066v1,http://arxiv.org/abs/physics/0602179v1,0,0
http://arxiv.org/abs/1209.4629v1,http://arxiv.org/abs/math/9801054v1,0,0
http://arxiv.org/abs/physics/9908005v2,http://arxiv.org/abs/cs/0109036v2,0,0
http://arxiv.org/abs/1006.5473v1,http://arxiv.org/abs/nlin/0004033v1,0,0
http://arxiv.org/abs/1705.00226v2,http://arxiv.org/abs/physics/0601149v1,0,1
http://arxiv.org/abs/q-bio/0505003v1,http://arxiv.org/abs/cs/0307053v1,0,0
http://arxiv.org/abs/math/9910144v4,http://arxiv.org/abs/q-bio/0511008v1,0,0
http://arxiv.org/abs/physics/9803021v1,http://arxiv.org/abs/cond-mat/9610216v2,0,0
http://arxiv.org/abs/cs/0301020v1,http://arxiv.org/abs/math/9503230v1,0,0
http://arxiv.org/abs/1812.10326v3,http://arxiv.org/abs/math/9907094v1,0,0
http://arxiv.org/abs/math/9807133v1,http://arxiv.org/abs/math/9801087v1,0,1
http://arxiv.org/abs/0711.2434v1,http://arxiv.org/abs/cond-mat/9610003v2,0,0
http://arxiv.org/abs/1705.06733v1,http://arxiv.org/abs/q-bio/0408023v2,0,0
http://arxiv.org/abs/cs/0106057v1,http://arxiv.org/abs/1410.5466v4,0,0
http://arxiv.org/abs/cond-mat/9611047v1,http://arxiv.org/abs/nlin/0205068v1,0,0
http://arxiv.org/abs/math/9812123v1,http://arxiv.org/abs/0708.0338v1,0,0
http://arxiv.org/abs/math/9502219v1,http://arxiv.org/abs/cs/0412111v2,0,1
http://arxiv.org/abs/cs/0210029v1,http://arxiv.org/abs/cs/9809114v1,0,1
http://arxiv.org/abs/cs/0006008v1,http://arxiv.org/abs/math/9903004v1,0,0
http://arxiv.org/abs/math/9705221v1,http://arxiv.org/abs/q-bio/0311030v1,0,0
http://arxiv.org/abs/cs/0112022v2,http://arxiv.org/abs/cs/9909006v1,0,1
http://arxiv.org/abs/cond-mat/9312031v2,http://arxiv.org/abs/cond-mat/9611121v1,0,1
http://arxiv.org/abs/q-bio/0503025v2,http://arxiv.org/abs/cs/0312034v1,0,0
http://arxiv.org/abs/cond-mat/9601008v2,http://arxiv.org/abs/0901.1716v1,0,0
http://arxiv.org/abs/physics/9905023v2,http://arxiv.org/abs/cond-mat/9611109v1,0,0
http://arxiv.org/abs/physics/9801035v1,http://arxiv.org/abs/hep-ex/9412013v1,0,0
http://arxiv.org/abs/cs/9809029v1,http://arxiv.org/abs/math/9309213v1,0,0
http://arxiv.org/abs/physics/0305027v1,http://arxiv.org/abs/math/0010117v2,0,0
http://arxiv.org/abs/physics/0006068v1,http://arxiv.org/abs/q-bio/0405027v3,0,0
http://arxiv.org/abs/math/9205211v1,http://arxiv.org/abs/cs/0112021v1,0,0
http://arxiv.org/abs/physics/9904068v1,http://arxiv.org/abs/cs/9311102v1,0,0
http://arxiv.org/abs/1406.5120v1,http://arxiv.org/abs/0808.0780v1,0,0
http://arxiv.org/abs/hep-ph/9204201v1,http://arxiv.org/abs/cs/0408067v1,0,0
http://arxiv.org/abs/math/0304287v1,http://arxiv.org/abs/0901.0431v2,0,0
http://arxiv.org/abs/1812.11669v3,http://arxiv.org/abs/cs/9907006v1,0,0
http://arxiv.org/abs/physics/9709006v1,http://arxiv.org/abs/math/9803043v1,0,0
http://arxiv.org/abs/0808.2760v2,http://arxiv.org/abs/math/0004061v1,0,0
http://arxiv.org/abs/cs/0105004v1,http://arxiv.org/abs/math/9712293v1,0,0
http://arxiv.org/abs/cond-mat/9408076v4,http://arxiv.org/abs/physics/0004015v1,0,0
http://arxiv.org/abs/cs/9809002v1,http://arxiv.org/abs/math/9801080v1,0,0
http://arxiv.org/abs/0901.1075v1,http://arxiv.org/abs/cs/9912015v1,0,0
http://arxiv.org/abs/physics/9908006v1,http://arxiv.org/abs/1009.5401v2,0,0
http://arxiv.org/abs/math/0010153v3,http://arxiv.org/abs/nlin/0006002v1,0,0
http://arxiv.org/abs/nlin/0012002v1,http://arxiv.org/abs/0901.1549v1,0,0
http://arxiv.org/abs/physics/9802005v1,http://arxiv.org/abs/cs/0109050v1,0,0
http://arxiv.org/abs/math/9411221v1,http://arxiv.org/abs/cs/9402103v1,0,3
http://arxiv.org/abs/q-bio/0605017v3,http://arxiv.org/abs/nlin/0009018v1,0,0
http://arxiv.org/abs/cs/0306077v1,http://arxiv.org/abs/cond-mat/9612116v1,0,0
http://arxiv.org/abs/nlin/0002001v1,http://arxiv.org/abs/cs/9512105v1,0,0
http://arxiv.org/abs/physics/9906038v3,http://arxiv.org/abs/math/9312211v1,0,0
http://arxiv.org/abs/physics/9909061v2,http://arxiv.org/abs/cs/0607018v2,0,3
http://arxiv.org/abs/math/9204234v1,http://arxiv.org/abs/cs/0407019v2,0,0
http://arxiv.org/abs/q-bio/0402045v1,http://arxiv.org/abs/q-bio/0401013v2,0,2
http://arxiv.org/abs/1102.1348v1,http://arxiv.org/abs/nlin/0211004v1,0,0
http://arxiv.org/abs/q-bio/0503021v2,http://arxiv.org/abs/hep-lat/9204002v1,0,0
http://arxiv.org/abs/cs/0110040v1,http://arxiv.org/abs/0905.2441v3,0,0
http://arxiv.org/abs/math-ph/9810015v1,http://arxiv.org/abs/1706.01605v1,0,0
http://arxiv.org/abs/gr-qc/9209002v2,http://arxiv.org/abs/q-bio/0401023v1,0,0
http://arxiv.org/abs/nucl-ex/9512003v2,http://arxiv.org/abs/math/9803049v1,0,0
http://arxiv.org/abs/math/9805072v2,http://arxiv.org/abs/0905.2441v3,0,0
http://arxiv.org/abs/cs/0412040v1,http://arxiv.org/abs/math/9306201v1,0,0
http://arxiv.org/abs/cond-mat/9406083v2,http://arxiv.org/abs/1009.0635v1,0,0
http://arxiv.org/abs/1803.09452v2,http://arxiv.org/abs/1901.00177v1,0,1
http://arxiv.org/abs/cs/0503029v1,http://arxiv.org/abs/physics/0501160v1,0,0
